frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
521,146.8,3.138,10858,10858,10858,10858,2748
522,146.9,3.222,10865,10865,10865,10865,2752
523,147.0,3.127,10864,10864,10864,10864,2723
524,147.1,3.354,10885,10885,10885,10885,2724
525,147.2,3.018,10897,10897,10897,10897,2714
526,147.3,3.603,10900,10900,10900,10900,2726
527,147.4,2.674,10920,10920,10920,10920,2716
528,147.5,2.747,10933,10933,10933,10933,2731
529,147.6,2.682,10963,10963,10963,10963,2721
530,147.7,2.843,10963,10963,10963,10963,2690
531,147.8,3.1,10972,10972,10972,10972,2679
532,147.9,2.942,10939,10939,10939,10939,2666
533,148.0,3.188,10900,10900,10900,10900,2647
534,148.1,2.894,10850,10850,10850,10850,2642
535,148.2,2.72,10799,10799,10799,10799,2641
536,148.3,2.651,10738,10738,10738,10738,2635
537,148.4,2.793,10690,10690,10690,10690,2610
538,148.5,2.756,10658,10658,10658,10658,2576
539,148.6,2.795,10615,10615,10615,10615,2570
540,148.7,2.771,10595,10595,10595,10595,2570
541,148.8,2.788,10561,10561,10561,10561,2557
542,148.9,2.791,10555,10555,10555,10555,2561
543,149.0,3.355,10544,10544,10544,10544,2574
544,149.1,2.496,10561,10561,10561,10561,2617
545,149.2,3.196,10569,10569,10569,10569,2601
546,149.3,2.968,10599,10599,10599,10599,2620
547,149.4,2.949,10625,10625,10625,10625,2604
548,149.5,2.644,10639,10639,10639,10639,2628
549,149.6,2.884,10652,10652,10652,10652,2664
550,149.7,2.98,10648,10648,10648,10648,2675
551,149.8,2.717,10653,10653,10653,10653,2732
552,149.9,2.964,10654,10654,10654,10654,2748
553,150.0,3.161,10682,10682,10682,10682,2791
554,150.1,2.678,10685,10685,10685,10685,2793
555,150.2,2.497,10699,10699,10699,10699,2792
556,150.3,2.494,10690,10690,10690,10690,2779
557,150.4,2.587,10691,10691,10691,10691,2748
558,150.5,2.752,10685,10685,10685,10685,2710
559,150.6,2.724,10692,10692,10692,10692,2738
560,150.7,2.665,10666,10666,10666,10666,2752
561,150.8,2.965,10659,10659,10659,10659,2751
