frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
370,57.3,4.767,30352,17723,17723,17723,4403
371,57.4,4.887,30373,17744,17744,17744,4418
372,57.5,5.481,30373,17744,17744,17744,4361
373,57.6,4.914,30378,17749,17749,17749,4347
374,57.7,4.9,30386,17757,17757,17757,4364
375,57.8,4.679,30383,17754,17754,17754,4338
376,57.9,4.802,30352,17723,17723,17723,4286
377,58.0,4.829,30296,17667,17667,17667,4198
378,58.1,4.619,30276,17647,17647,17647,4139
379,58.2,5.229,30260,17631,17631,17631,4123
380,58.3,6.487,30256,17627,17627,17627,4177
381,58.4,5.192,30259,17630,17630,17630,4171
382,58.5,5.571,30289,17660,17660,17660,4169
383,58.6,5.259,30337,17708,17708,17708,4140
384,58.7,5.255,30372,17743,17743,17743,4166
385,58.8,6.388,30437,17807,17807,17807,4178
386,58.9,5.42,30496,17868,17868,17868,4171
387,59.0,5.666,30576,17947,17947,17947,4121
388,59.1,6.246,30665,18036,18036,18036,4047
389,59.2,5.627,30767,18138,18138,18138,4072
390,59.3,5.804,30867,18238,18238,18238,4033
391,59.4,5.291,30939,18310,18310,18310,4060
392,59.5,5.805,31005,18376,18376,18376,4069
393,59.6,6.471,31049,18420,18420,18420,4063
394,59.7,5.586,31065,18436,18436,18436,4056
395,59.8,6.069,31052,18423,18423,18423,4076
396,59.9,6.474,30996,18367,18367,18367,4096
397,60.0,7.077,30923,18294,18294,18294,4090
398,60.1,5.366,30854,18225,18225,18225,4082
399,60.2,5.827,30817,18188,18188,18188,4085
400,60.3,4.839,30804,18175,18175,18175,4103
401,60.4,5.885,30811,18182,18182,18182,4122
402,60.5,6.082,30846,18217,18217,18217,4185
403,60.6,5.566,30901,18272,18272,18272,4214
404,60.7,6.892,30981,18352,18352,18352,4179
405,60.8,6.066,31074,18445,18445,18445,4182
406,60.9,5.508,31163,18534,18534,18534,4171
407,61.0,5.872,31214,18585,18585,18585,4124
408,61.1,5.729,31217,18588,18588,18588,4134
409,61.2,5.508,31211,18582,18582,18582,4094
410,61.3,5.744,31130,18501,18501,18501,4072
411,61.4,6.184,31019,18390,18390,18390,4042
412,61.5,6.109,30899,18269,18269,18269,4025
413,61.6,5.565,30758,18129,18129,18129,4077
414,61.7,5.553,30626,17997,17997,17997,4036
415,61.8,5.345,30500,17871,17871,17871,4033
416,61.9,5.157,30412,17783,17783,17783,4042
417,62.0,5.679,30354,17725,17725,17725,4058
418,62.1,4.996,30323,17694,17694,17694,4041
419,62.2,5.483,30317,17688,17688,17688,4062
420,62.3,5.909,30313,17684,17684,17684,4067
421,62.4,5.613,30294,17665,17665,17665,4039
422,62.5,5.281,30289,17660,17660,17660,4038
423,62.6,5.088,30314,17685,17685,17685,4051
424,62.7,5.216,30343,17714,17714,17714,4029
425,62.8,5.15,30359,17730,17730,17730,4024
426,62.9,5.759,30367,17738,17738,17738,4011
427,63.0,6.166,30391,17762,17762,17762,3998
428,63.1,4.743,30365,17736,17736,17736,3960
429,63.2,5.012,30303,17674,17674,17674,3920
430,63.3,5.338,30243,17614,17614,17614,3897
431,63.4,5.054,30180,17551,17551,17551,3840
432,63.5,4.933,30055,17426,17426,17426,3788
433,63.6,4.998,29922,17293,17293,17293,3718
434,63.7,5.222,29839,17210,17210,17210,3699
435,63.8,4.925,29748,17119,17119,17119,3662
