frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
538,59.3,2.92,13512,13025,12680,12680,231
539,59.4,2.952,13512,13029,12680,12680,234
540,59.5,4.006,13512,13019,12680,12680,232
541,59.6,2.834,13512,13019,12680,12680,231
542,59.7,3.397,13512,13023,12680,12680,231
543,59.8,2.984,13512,13023,12680,12680,234
544,59.9,3.086,13512,13029,12680,12680,230
545,60.0,3.488,13512,13025,12680,12680,230
546,60.1,2.87,13512,13025,12680,12680,230
547,60.2,2.994,13512,13019,12680,12680,232
548,60.3,2.922,13512,13021,12680,12680,231
549,60.4,2.899,13512,13024,12680,12680,233
550,60.5,3.214,13512,13023,12680,12680,233
551,60.6,2.822,13512,13023,12680,12680,233
552,60.7,3.247,13512,13028,12680,12680,232
553,60.8,2.942,13512,13020,12680,12680,234
554,60.9,3.757,13512,13023,12680,12680,230
555,61.0,3.324,13512,13021,12680,12680,234
556,61.1,3.034,13512,13019,12680,12680,234
557,61.2,3.132,13512,13024,12680,12680,229
558,61.3,2.935,13512,13021,12680,12680,229
559,61.4,3.344,13512,13020,12680,12680,232
560,61.5,3.219,13512,13026,12680,12680,231
561,61.6,2.726,13512,13025,12680,12680,234
562,61.7,2.976,13512,13027,12680,12680,234
563,61.8,2.82,13512,13021,12680,12680,231
564,61.9,2.825,13512,13023,12680,12680,232
565,62.0,2.798,13512,13020,12680,12680,233
566,62.1,3.156,13512,13025,12680,12680,233
567,62.2,2.9,13512,13022,12680,12680,232
568,62.3,2.923,13512,13023,12680,12680,234
569,62.4,2.757,13512,13028,12680,12680,231
570,62.5,3.07,13512,13027,12680,12680,234
571,62.6,2.732,13512,13019,12680,12680,233
572,62.7,3.489,13512,13023,12680,12680,229
573,62.8,2.808,13512,13026,12680,12680,230
